x_fit,y_fit_highz,fitted_k_modulus_only_H0,fitted_k_modulus_Planck_values_q0,fitted_k_modulus_Planck
0.0001,1.9100384743581917,-0.40428333764718233,-0.40404657715726583,-0.35189288141179426
0.00021001001001001002,1.910779113745961,-0.08210186221489454,-0.08186563920911791,-0.02971194346364633
0.00032002002002002,1.9115197531337305,0.10077677447539007,0.1010124599999856,0.15316615574545717
0.00043003003003003003,1.9122603925214998,0.22903989964570387,0.22927504769206591,0.2814287434375375
0.0005400400400400401,1.9130010319092694,0.32790856919696665,0.3281431797680302,0.3802968755135018
0.00065005005005005,1.9137416712970388,0.40837090216414385,0.4086049752628341,0.4607586710083057
0.0007600600600600601,1.9144823106848081,0.47621351991945826,0.47644705554868716,0.5286007512941587
0.0008700700700700701,1.9152229500725775,0.5348613443276278,0.5350943424902961,0.5872480382357677
0.00098008008008008,1.9159635894603468,0.5865101883534016,0.5867426490523995,0.638896344797871
0.00109009009009009,1.9167042288481164,0.632652533116627,0.632884456354832,0.6850381521003036
0.0012001001001001,1.9174448682358858,0.6743491335998564,0.6745805193801344,0.726734215125606
0.00131011011011011,1.9181855076236551,0.7123809842382582,0.7126118325634647,0.7647655283089363
0.0014201201201201202,1.9189261470114245,0.7473397956192576,0.7475701064922355,0.7997238022377071
0.0015301301301301302,1.9196667863991939,0.7796846155702897,0.7799143889938707,0.8320680847393422
0.0016401401401401402,1.9204074257869634,0.8097787439398672,0.8100079799168711,0.8621616756623427
0.0017501501501501501,1.9211480651747328,0.8379146384011642,0.8381433369344,0.8902970326798716
0.0018601601601601601,1.9218887045625022,0.864331214301651,0.8645593753939147,0.9167130711393863
0.00197017017017017,1.9226293439502715,0.8892261661602758,0.8894537898143535,0.9416074855598251
0.00208018018018018,1.9233699833380409,0.9127649367875788,0.9129920230062443,0.9651457187517158
0.00219019019019019,1.9241106227258105,0.935087372291969,0.935313921077985,0.9874676168234566
0.0023002002002002,1.9248512621135798,0.9563127444253816,0.9565387557814988,1.0086924515269704
0.00241021021021021,1.9255919015013492,0.9765435985163438,0.9767690724453018,1.0289227681907733
0.0025202202202202198,1.9263325408891185,0.9958687418650678,0.9960936783695937,1.0482473741150653
