ppxf_sigma,veldisp,ppxf_sigma_error,veldispErr,sigmaStars,sigmaStarsErr
212.39708056238703,204.9973,5.91273291124935,5.547544,227.0271,4.775449
189.98860714086487,168.8653,4.704120872757427,5.127441,181.3194,4.381091
195.23395847462805,171.4728,4.271768435615141,7.915798,178.1597,6.618215
147.30947815686255,134.3925,4.221372248808836,6.297493,146.2486,5.366935
80.11079907084662,84.09756,4.075792955659341,2.861449,85.63821,2.549083
113.95913375787084,111.514,3.1216786503214733,4.520495,109.4842,4.220876
86.02533633607447,87.50072,4.00379049476385,3.187694,92.4187,2.786267
119.89764799029744,125.8363,3.33633106295621,5.929628,123.1948,5.242533
160.41499725852398,145.4227,5.6827410297097485,4.926115,161.6927,4.205005
120.46504142057012,116.8615,5.33031262440741,3.384907,123.328,2.838673
182.2037276308155,178.3238,3.0977226525943795,6.678431,181.8357,6.08262
98.01549961503144,104.5864,3.0142409278675397,6.036028,100.0977,5.469654
144.66083616453,145.6525,4.127444465178796,4.484128,154.0343,3.921863
134.7370755813388,140.1123,4.723399348193096,6.148596,134.7072,5.630962
74.5800604091631,69.57422,4.774920535452348,4.341599,65.06902,3.962792
120.83983902521652,121.5989,5.685554445688976,2.863183,125.8614,2.541512
142.4346679780439,140.1273,5.136045674353328,4.901017,149.3508,4.253886
126.23956860766626,129.1272,3.449039427349919,5.647887,129.4281,5.179373
123.771272807127,115.2177,5.495473285574935,3.882189,114.5921,3.221602
230.82177778405085,214.3217,4.191503707453589,7.610682,220.0837,6.27595
138.9351865108359,144.8051,3.774195757605706,7.832135,154.1977,7.191094
138.8868172081549,126.3538,5.510596150917963,3.32091,133.6046,2.895528
129.1517541353599,131.559,5.286037338552411,3.963484,124.356,3.595899
152.56282504154223,154.7676,4.025581385965186,7.482459,154.6991,6.605477
73.46581065731624,69.63024,4.027439207312031,5.272086,72.11476,4.720704
172.1665889353682,172.4807,7.026693139409294,3.982784,178.798,3.476842
161.7978073198339,161.3822,5.771626554755606,4.137151,164.1582,3.908838
190.2357135980073,165.892,4.579703173369276,5.934368,170.8732,5.086716
194.3265411085246,188.6496,5.053692835713341,7.108847,189.6343,5.995857
171.67669221284103,178.6046,4.990120025182105,8.48887,179.4739,7.670055
140.10968447644186,142.5468,5.444976081566693,5.501491,147.9491,4.749607
205.73010053829972,182.7872,3.6518364316826,4.882782,194.2555,4.30269
173.9324689195261,165.4554,3.4301193881952665,6.395588,178.5964,5.34738
111.83707414142285,109.2302,3.5576862588622915,5.115654,116.3684,4.676731
191.90264635288617,184.78,4.012307778140406,4.968645,197.0832,4.536965
142.12190725211605,143.6648,3.9907727609638735,7.464624,147.4723,6.923033
81.73033387256935,75.62556,4.413936906470253,3.603505,77.49895,3.243997
138.55078500545557,135.9323,5.021842826079237,4.06809,140.9431,3.765945
87.2265948592616,85.20524,3.063892225108873,3.806009,86.90077,3.49211
96.01112620398987,102.1851,3.171957939915026,6.731876,105.1012,6.371152
68.47156764572476,70.12053,2.865376711592189,7.055736,68.66742,6.575997
227.03446509195436,211.8296,5.651336368784078,7.078555,225.3522,6.777121
174.91060935378604,172.7614,5.68780817688924,7.231569,191.1437,6.532055
80.06212602198337,75.55198,3.904399358463688,7.992859,79.94564,6.592029
57.31896050864427,63.86483,2.9898845800364704,5.887847,56.41218,5.746879
149.78864562766012,154.7419,5.531218539709868,4.570738,163.1166,4.258556
116.59170737603424,136.4472,4.877998581988555,5.326627,137.188,5.301599
134.72390557675237,137.2954,4.16163200082869,5.11761,139.9703,4.927296
133.27173375950642,135.3849,5.0750307240279104,4.215785,140.981,4.078738
132.37208426037134,135.0125,3.857752103269225,6.771808,131.7246,6.433752
122.18925618706334,120.2604,4.753170864017781,5.391777,118.9087,4.990265
148.47352952236142,133.2929,4.861223896713871,5.045461,153.839,4.456798
148.3320067120593,136.1447,4.3342143809556095,4.262161,147.6706,3.825835
185.42861146256251,185.6971,8.022849602264785,5.340563,189.1726,4.875098
117.7397408513046,110.8037,4.974624992954484,3.362194,114.4259,3.228243
197.8007261187973,191.0023,5.6146170093025,5.188512,204.4396,4.288845
124.70186284290182,115.5133,2.8904395612785234,4.841665,109.5155,4.150133
92.53508690594424,89.97136,5.031245088588785,3.633325,93.43373,3.010102
182.8053625537277,165.5494,7.305448674463832,5.282413,180.5539,4.313071
135.55017678770076,140.544,3.2033256468336493,5.741003,132.4527,4.977246
118.67888752950958,116.3766,3.394600763751472,6.064044,123.5754,5.146198
125.82136705227028,129.2502,4.038705342105362,5.096226,127.6654,4.823236
136.3040765044682,146.4156,5.355916971052739,5.638628,147.1511,5.156774
152.156760557851,146.4458,5.6098850143472685,6.232869,138.824,5.515013
143.19689897830432,134.9459,6.905298767472514,3.694951,145.0129,3.458035
137.77401873715982,122.797,6.853488857702228,6.289593,128.8168,5.288065
152.72966156910817,157.2903,5.639648009805267,6.366877,159.3022,5.612167
150.53216254647486,143.3575,6.974154598490469,4.786222,149.637,4.121259
82.25739037865954,73.28011,3.012964931529995,3.952009,71.03425,3.468239
156.14655765357136,162.7097,3.1438116664705755,7.024456,163.5274,6.148721
120.7674124743564,124.1914,4.346033258947138,4.88729,122.1295,4.319007
43.94157907346799,45.03654,3.406772317671229,9.07565,45.72277,8.951601
150.58457353159457,162.9477,6.071024936695669,6.487963,161.0766,5.441783
263.64459843266144,244.7503,6.542903289772979,4.570673,261.882,3.942862
88.6313812205481,88.62969,3.462354345674296,6.969908,86.57391,6.633943
99.85690368335467,104.8331,5.6218419914200135,3.67979,101.7422,3.427188
212.1962807390153,199.8051,6.003854950286525,7.220368,213.4166,6.292568
49.663731675959546,47.46272,4.166750106010769,8.894553,47.88469,6.871246
142.92583353774884,148.5636,4.201541346879352,5.008475,149.7336,4.391435
85.15196942795514,81.34087,4.306858865407404,4.823507,72.72173,4.681872
158.72241598998065,155.4904,5.133276462482988,5.361473,168.8779,4.909783
73.7514701343181,65.19904,3.988124519596081,7.892626,71.94458,6.515294
142.13807228706813,141.0467,5.405394163139834,5.607566,152.5728,4.92409
133.68617493899913,126.5632,4.882284999607699,4.894294,122.959,4.334879
277.27628490047965,249.8294,9.024773146935756,5.53069,253.4394,4.875358
146.5600428494424,142.2506,4.1372170977078015,6.393903,168.1243,5.465822
172.0963015474297,170.0849,6.151570777874851,5.582594,189.6979,4.919591
39.32024313260016,30.83628,3.663402198372404,19.20926,40.46648,10.01437
93.3659649794249,95.87086,2.459350954883688,6.025607,90.0422,5.360307
138.27109702097692,144.9432,5.427764095853672,4.847205,147.7195,4.122663
117.5838568427876,104.2741,4.799434536575829,8.55349,112.9556,7.495746
108.98579041496296,100.1764,3.2249835950427097,7.077204,101.6106,6.071173
87.23901774887813,85.53207,3.341837682309936,5.886173,80.62274,5.561853
167.36942774689032,174.2627,4.327487692396262,7.523562,174.6036,6.59721
221.0827966419699,200.2878,5.4688916590731065,5.411508,217.9506,4.488456
103.15614259942863,104.5017,5.0203339303366645,3.530598,109.3844,3.20157
193.8002047656783,186.3332,7.499486474078933,6.296712,193.7389,5.925017
174.71689979069728,170.8122,6.925152636923048,5.402069,170.7879,4.447733
167.0296543045753,177.7043,4.607158769896516,6.749688,181.1501,5.979112
151.55901772035054,159.0878,4.9548069458532105,4.449666,137.1721,3.891996
127.78468757827868,136.7384,3.512358271938937,5.012184,136.567,4.66715
94.07541458735622,93.05038,3.0861179289973952,6.567547,84.86636,6.035061
138.36857381248464,126.5019,3.8380512300599112,3.989569,133.9324,3.642592
84.09119599798275,82.11372,4.918812681165558,5.073157,94.66741,4.501759
162.25015398230786,157.9062,5.756885847343211,4.427218,170.9751,4.058331
192.71482501054027,175.2928,7.444175147032162,7.126454,199.4747,6.136753
106.32145692872064,81.43389,5.327119469773304,3.735558,90.16058,3.26159
224.6665024899188,211.0822,3.382998908116621,5.140451,227.5303,4.680565
202.70679174768324,181.6866,4.513525972558631,4.824478,201.0689,4.445951
131.0935093514918,125.6798,4.01031981347746,7.350206,140.8909,6.799784
82.08272666995958,92.54421,5.11074388324759,10.99462,86.32091,8.928156
118.34352970736197,119.459,5.340899604763598,2.987316,118.9657,2.597111
157.79981450429975,164.799,3.1937954929075447,6.691896,168.6754,5.508898
161.42574357042284,175.2934,4.329323672935294,6.119833,163.9695,5.54215
213.50973783980848,174.5134,6.53808191873413,10.64322,182.1061,9.569158
250.86027241524303,233.2565,7.056495245402657,5.32426,258.7966,4.710727
287.2663909857565,275.7759,10.590965617576147,8.014489,288.0581,7.243659
171.6491255829633,166.1902,4.01821885055227,6.212901,178.3487,5.186173
143.96888317720328,145.6585,6.262365250396498,4.730892,149.1502,3.965585
112.10492774711938,137.5848,4.333789221883721,6.964228,130.9396,6.11415
125.93248721270658,117.7439,6.2139370899534745,4.704316,118.3459,4.034067
159.32025351227404,153.1085,5.803686942156124,6.402562,153.7797,6.622959
238.90791682777257,227.9542,6.6940190303330525,6.740952,248.0912,5.724073
290.3390356013928,277.9193,7.119632780741503,8.186312,277.7236,7.300508
84.46104757366828,78.40346,3.3980588002782173,6.396534,79.99699,5.423907
213.85030575877005,194.9038,6.866063145411452,4.734572,207.6976,4.031415
171.25561484847032,173.9779,5.55778403761345,5.543438,169.9078,5.284569
171.5790090270989,167.787,3.4024804353825435,6.481319,173.312,5.617226
185.041732417193,222.5321,5.737368208176542,11.35066,206.1641,9.784901
162.38655190961703,157.6044,4.93951890277726,5.937523,160.4962,5.366996
117.77839543198264,118.4984,4.20709782229886,4.452668,113.4464,3.814296
151.85140521715732,149.2635,4.92750069571736,4.801677,146.6546,4.458272
154.896569939145,146.0803,6.182200407562911,7.411678,146.7416,6.351553
200.32272573600812,195.7258,5.849034074419675,9.858248,182.8709,8.141369
91.24738354858636,81.73788,5.090118231323868,4.994911,85.60502,4.622107
138.0804548334964,156.1101,5.453181904915933,5.972905,163.162,5.846882
208.89488123133563,222.0853,6.180625397330125,7.668791,224.1937,6.834349
100.01738699042892,100.1627,4.049296038813569,8.378428,88.26575,7.581519
211.83336897437283,215.5347,7.595739695515744,6.447513,206.5276,5.457914
69.4218983928227,66.59327,4.173685240722416,6.312374,73.26334,5.698791
117.17124267813269,111.5336,6.371948958425126,5.998392,112.3816,5.804
251.7268591832192,232.8578,3.1911048483296933,6.071833,256.0697,5.417131
163.6595904097376,159.7749,6.309654864888424,4.777109,165.2488,4.368544
87.79462888156306,79.76735,5.078569984645723,3.30775,84.81366,2.996003
126.28217081773106,132.1272,4.29948856137148,4.731807,128.1375,4.463246
155.83394229021962,161.2069,5.091063522808191,6.37473,160.5959,6.528134
223.7027030288623,213.4091,7.586969439412139,6.098503,231.1399,5.098085
167.56402535464082,152.144,5.954660676191423,5.578131,168.9816,5.047851
135.08679382802387,129.5837,3.394410334678977,4.111267,135.9405,3.863491
124.32549984941234,125.4515,4.640367826807298,4.665864,133.7449,4.288073
172.8525224997784,166.9852,5.683241322664174,6.080047,177.5395,5.126663
195.62765398984283,199.0776,8.118774482548435,6.150526,202.5937,5.221236
188.3658873754308,172.2753,2.1151899532143026,4.706162,179.8376,4.173048
215.15260745884655,206.0082,6.082948519348382,4.208589,217.2047,3.863661
141.49583457261272,144.9915,6.014033776770907,5.943378,143.566,5.193351
125.15567972602754,136.8335,5.089032118140978,4.833037,135.1379,4.667268
221.17614643545312,199.6936,6.615353549311534,6.725762,211.6752,5.673316
130.08167213790014,113.7688,3.2832543145426447,8.281933,137.2525,6.789967
98.280293103505,126.5836,6.356933999137692,7.668087,99.17495,6.37651
133.3915977667225,139.9801,5.133854634675966,8.870599,137.0562,7.554432
165.68544302473757,152.0726,6.455440422686697,5.302965,151.0954,4.683374
161.22309696149932,157.9589,5.898545364802267,6.284873,170.6355,5.837099
84.72283778977868,76.23363,3.1837085224431654,7.145474,73.26035,5.992015
139.2080527097691,129.1181,7.264784195925441,6.73989,130.9411,6.666843
180.22014506643285,176.6125,7.266824578528083,5.988793,183.6714,5.249733
108.50597687112068,104.8606,4.945826536700174,3.920285,105.6922,3.617067
109.2857262790297,115.9773,4.359567001921121,6.38556,118.9722,5.981314
136.8451419761651,143.7298,6.273332390744912,4.250122,154.6261,3.763804
173.10496402232596,164.4652,5.497023731993889,6.187264,179.9311,5.255538
106.5993514966918,124.3373,5.73336355632611,7.036792,111.1034,6.254228
181.0961868495093,171.3671,5.245576756471356,7.863286,172.4275,6.814943
223.41448180522545,217.2212,4.618092924725585,5.49159,233.3367,4.577302
51.0769527207143,46.36841,3.7804456979339656,8.884913,50.48104,8.072907
66.62121377209515,71.41851,4.626061270634224,5.307741,72.04993,4.966805
174.8706536528995,176.588,6.847876731472753,6.225057,179.8422,5.818806
203.8367646856765,169.8773,8.046647185583787,5.713029,186.1405,4.90516
144.86107255570317,158.563,5.071097121403466,4.76133,159.459,4.616177
181.07015386410956,176.5045,8.374054835851219,5.602674,191.6531,5.106113
131.798398304776,128.8627,7.005019707152759,4.960078,130.7815,4.380162
145.74933948563807,147.456,5.311583820554816,6.876777,153.0332,6.009385
221.82699344212256,207.7191,3.805516746350653,4.96576,220.3139,4.515193
187.4219676584825,178.9392,9.432059480039982,10.0536,186.9915,9.359488
150.90082908525008,124.2343,3.274367677376004,5.019616,136.4166,4.308687
106.22079686660038,97.22493,5.752365834362169,4.832359,97.20409,4.430708
147.26715356836343,169.329,6.516941344495472,5.453039,160.0214,4.767539
131.06272522898234,148.5077,6.826560262400467,5.768529,140.2626,5.266838
130.48405677375098,130.0083,5.540695841539486,3.513419,130.532,3.313086
174.03879860395364,159.9497,5.482604988078112,5.735974,186.3854,5.144825
106.76379663300716,99.46032,6.33758539991475,3.416231,108.4409,3.051078
175.49145718117265,174.4749,7.252616665713407,4.706091,178.4689,4.365887
176.69438381808675,158.9381,6.261663961330506,4.399529,171.0338,4.134801
62.704119457615626,68.79692,3.961047725893122,8.12696,80.93916,6.909282
64.54982055858724,55.64734,3.9187644393016248,5.519917,64.26672,4.183029
26.085465148458365,25.21023,3.523614900277781,18.92233,38.28742,9.297456
76.24902814655158,74.33042,3.485382962398044,6.069222,75.69529,5.065459
154.58416513572283,159.9581,8.466790067136055,6.293849,161.9429,5.792882
224.14338514945564,235.9881,8.749593882865963,5.208191,239.1042,5.337845
217.45995086011413,201.9658,2.7790613014727605,5.955821,213.198,5.037284
55.92504038542391,63.27405,3.6152314250015385,5.962858,57.67425,5.387949
163.8510671025791,182.7785,8.83778131149998,5.278344,173.124,5.085531
183.38824459565012,173.4636,9.662858493208478,5.064629,181.1905,4.463627
172.66569911264602,171.4441,7.099533656855865,10.55686,173.7477,9.432918
64.56827820990088,47.70766,4.0795949187652205,4.247938,54.72227,3.597521
206.9017843397134,217.6786,4.540334365654573,5.720144,221.4496,4.824432
102.705126324894,104.6791,4.628252166114587,6.131044,102.1183,6.098711
89.22776003622901,91.77555,5.183204725440811,6.694971,97.67159,5.515374
88.41284448135166,88.95003,5.871303587783976,3.205837,91.40623,2.659802
128.84845264389352,130.1585,3.552069399342222,5.871935,135.1601,5.581381
142.60129794223735,129.6322,4.591547584400907,6.162981,140.6359,5.465201
192.01899332856453,174.2788,5.225042930814411,5.03719,185.7419,4.487954
98.1811575909572,105.2948,4.44808514140726,8.082741,111.7741,7.454116
213.70660903186143,199.4809,5.022388405589571,6.116166,211.0147,5.492976
156.02673590582654,145.4347,5.057994451014924,4.961956,154.3766,4.312315
167.06825148932572,158.0653,4.755352619716192,5.766543,169.8582,5.301571
82.70195161315455,90.68991,4.190510112632991,6.574308,86.13071,6.24875
121.60066842951564,111.351,7.690656565070044,9.199468,105.6733,9.400993
264.2406109599475,260.6181,5.116565595831325,7.838336,267.1342,7.123238
120.15765168171544,120.0085,4.001223037772552,3.74725,122.6535,3.287902
110.11033379195112,105.6342,5.006213577136357,4.784413,104.3793,4.595263
119.53637329489165,129.1337,6.665200841642991,6.485284,121.4694,5.869373
203.3183542728389,194.884,6.104890837689659,6.10012,212.036,5.237484
186.21373961060883,173.8114,8.050357563240714,5.654549,171.222,5.172147
171.68202617643087,177.1574,5.529731157042372,5.061315,169.2103,4.549253
156.91561998423737,159.3273,4.640804294846928,8.788224,154.6249,9.171053
230.0274955641072,215.188,6.4166499214553,5.876855,228.7252,5.03753
151.24169468495262,145.6889,5.287782012347754,5.829108,151.0445,5.300864
113.19721703628092,114.786,5.915625675052955,6.325408,111.4656,5.519157
185.2660237106778,174.8339,4.955679973634322,6.973267,185.7013,6.072637
76.6632524288036,69.62629,3.92995834123286,8.146002,60.83046,7.899066
175.1257317435119,173.3149,6.908020027480985,5.172795,180.0506,4.595143
94.1357453761673,81.06532,3.965037503040588,7.349392,84.21692,6.414969
105.0133524052698,119.9455,4.458226726537486,8.064164,120.9311,7.519518
48.6125414189435,46.47602,4.238418889592215,5.109651,44.10514,4.169479
80.65459269221414,82.28058,3.6976478673930337,7.414145,79.48526,6.733986
81.69767866441937,73.97488,5.678417820604636,3.928404,77.0754,3.450671
135.58033436656638,144.1052,6.972776647452576,7.70646,134.4561,6.913931
168.24774887444383,169.7613,6.910813437385082,5.594987,152.6871,5.155967
68.35334348877366,68.3867,5.215544056088387,5.297934,71.48468,4.706728
94.9250848503884,80.64381,5.576963650948726,3.509386,84.11231,3.162964
158.74471360664248,159.3367,8.27982661794108,6.426312,167.7387,5.621721
